V1,V2,Vout
0.949,0.75,1.77936427
0.95,0.75,1.77938361
0.951,0.75,1.77940262
0.952,0.75,1.77942132
0.953,0.75,1.77943971
0.954,0.75,1.7794578
0.955,0.75,1.7794756
0.956,0.75,1.77949312
0.957,0.75,1.77951034
0.958,0.75,1.77952731
0.959,0.75,1.77954401
0.96,0.75,1.77956045
0.961,0.75,1.77957665
0.962,0.75,1.77959259
0.963,0.75,1.7796083
0.964,0.75,1.77962378
0.965,0.75,1.77963903
0.966,0.75,1.77965406
0.967,0.75,1.77966887
0.968,0.75,1.77968348
0.969,0.75,1.77969789
0.97,0.75,1.77971209
0.971,0.75,1.7797261
0.972,0.75,1.77973993
0.973,0.75,1.77975357
0.974,0.75,1.77976703
0.975,0.75,1.77978032
0.976,0.75,1.77979343
0.977,0.75,1.77980639
0.978,0.75,1.77981918
0.979,0.75,1.77983181
0.98,0.75,1.77984429
0.981,0.75,1.77985662
0.982,0.75,1.77986881
0.983,0.75,1.77988086
0.984,0.75,1.77989276
0.985,0.75,1.77990454
0.986,0.75,1.77991618
0.987,0.75,1.77992769
0.988,0.75,1.77993908
0.989,0.75,1.77995034
0.99,0.75,1.7799615
0.991,0.75,1.77997253
0.992,0.75,1.77998346
0.993,0.75,1.77999427
0.994,0.75,1.78000497
0.995,0.75,1.78001557
0.996,0.75,1.78002608
0.997,0.75,1.78003648
0.998,0.75,1.78004679
0.999,0.75,1.78005699
1,0.75,1.78006712
1.001,0.75,1.78007716
1.002,0.75,1.7800871
1.003,0.75,1.78009696
1.004,0.75,1.78010674
1.005,0.75,1.78011644
1.006,0.75,1.78012606
1.007,0.75,1.78013561
1.008,0.75,1.78014507
1.009,0.75,1.78015447
1.01,0.75,1.78016379
1.011,0.75,1.78017305
1.012,0.75,1.78018224
1.013,0.75,1.78019137
1.014,0.75,1.78020043
1.015,0.75,1.78020943
1.016,0.75,1.78021836
1.017,0.75,1.78022724
1.018,0.75,1.78023606
1.019,0.75,1.78024482
1.02,0.75,1.78025354
1.021,0.75,1.78026219
1.022,0.75,1.7802708
1.023,0.75,1.78027935
1.024,0.75,1.78028785
1.025,0.75,1.7802963
1.026,0.75,1.78030471
1.027,0.75,1.78031307
1.028,0.75,1.78032138
1.029,0.75,1.78032965
1.03,0.75,1.78033788
1.031,0.75,1.78034607
1.032,0.75,1.78035421
1.033,0.75,1.78036232
1.034,0.75,1.78037038
1.035,0.75,1.78037841
1.036,0.75,1.7803864
1.037,0.75,1.78039435
1.038,0.75,1.78040228
1.039,0.75,1.78041016
1.04,0.75,1.78041801
1.041,0.75,1.78042583
1.042,0.75,1.78043361
1.043,0.75,1.78044137
1.044,0.75,1.78044909
1.045,0.75,1.78045678
1.046,0.75,1.78046445
1.047,0.75,1.78047209
1.048,0.75,1.78047969
1.049,0.75,1.78048727
1.05,0.75,1.78049482
1.051,0.75,1.78050235
1.052,0.75,1.78050986
1.053,0.75,1.78051733
1.054,0.75,1.78052478
1.055,0.75,1.78053222
1.056,0.75,1.78053961
1.057,0.75,1.78054701
1.058,0.75,1.78055436
1.059,0.75,1.7805617
1.06,0.75,1.78056901
1.061,0.75,1.78057632
1.062,0.75,1.78058359
1.063,0.75,1.78059085
1.064,0.75,1.78059808
1.065,0.75,1.78060531
1.066,0.75,1.7806125
1.067,0.75,1.78061968
1.068,0.75,1.78062684
1.069,0.75,1.78063398
1.07,0.75,1.78064111
1.071,0.75,1.78064822
1.072,0.75,1.78065532
1.073,0.75,1.7806624
1.074,0.75,1.78066946
1.075,0.75,1.7806765
1.076,0.75,1.78068353
1.077,0.75,1.78069055
1.078,0.75,1.78069756
1.079,0.75,1.78070455
1.08,0.75,1.78071152
1.081,0.75,1.78071847
1.082,0.75,1.78072542
1.083,0.75,1.78073235
1.084,0.75,1.78073928
1.085,0.75,1.78074619
1.086,0.75,1.78075308
1.087,0.75,1.78075996
1.088,0.75,1.78076684
1.089,0.75,1.78077369
1.09,0.75,1.78078053
1.091,0.75,1.78078737
1.092,0.75,1.7807942
1.093,0.75,1.78080101
1.094,0.75,1.78080782
1.095,0.75,1.78081461
1.096,0.75,1.78082139
1.097,0.75,1.78082816
1.098,0.75,1.78083492
1.099,0.75,1.78084167
1.1,0.75,1.78084841
1.101,0.75,1.78085515
1.102,0.75,1.78086186
1.103,0.75,1.78086857
1.104,0.75,1.78087529
1.105,0.75,1.78088198
1.106,0.75,1.78088867
1.107,0.75,1.78089534
1.108,0.75,1.78090201
1.109,0.75,1.78090867
1.11,0.75,1.78091533
1.111,0.75,1.78092197
1.112,0.75,1.7809286
1.113,0.75,1.78093523
1.114,0.75,1.78094186
1.115,0.75,1.78094846
1.116,0.75,1.78095507
1.117,0.75,1.78096167
1.118,0.75,1.78096826
1.119,0.75,1.78097484
1.12,0.75,1.78098142
1.121,0.75,1.78098798
1.122,0.75,1.78099455
1.123,0.75,1.7810011
1.124,0.75,1.78100765
1.125,0.75,1.7810142
1.126,0.75,1.78102073
1.127,0.75,1.78102726
1.128,0.75,1.78103378
1.129,0.75,1.7810403
1.13,0.75,1.7810468
1.131,0.75,1.78105331
1.132,0.75,1.7810598
1.133,0.75,1.7810663
1.134,0.75,1.78107278
1.135,0.75,1.78107926
1.136,0.75,1.78108573
1.137,0.75,1.7810922
1.138,0.75,1.78109866
1.139,0.75,1.78110511
1.14,0.75,1.78111157
1.141,0.75,1.78111802
1.142,0.75,1.78112445
1.143,0.75,1.78113089
1.144,0.75,1.78113732
1.145,0.75,1.78114374
1.146,0.75,1.78115016
1.147,0.75,1.78115657
1.148,0.75,1.78116298
1.149,0.75,1.78116938
1.15,0.75,1.78117578
1.151,0.75,1.78118217
1.152,0.75,1.78118856
1.153,0.75,1.78119494
1.154,0.75,1.78120132
1.155,0.75,1.7812077
1.156,0.75,1.78121406
1.157,0.75,1.78122042
1.158,0.75,1.78122679
1.159,0.75,1.78123315
1.16,0.75,1.78123949
1.161,0.75,1.78124584
1.162,0.75,1.78125218
1.163,0.75,1.78125851
1.164,0.75,1.78126485
1.165,0.75,1.78127117
1.166,0.75,1.7812775
1.167,0.75,1.78128382
1.168,0.75,1.78129013
1.169,0.75,1.78129644
1.17,0.75,1.78130275
1.171,0.75,1.78130905
1.172,0.75,1.78131535
1.173,0.75,1.78132164
1.174,0.75,1.78132793
1.175,0.75,1.78133422
1.176,0.75,1.7813405
1.177,0.75,1.78134677
1.178,0.75,1.78135304
1.179,0.75,1.78135932
1.18,0.75,1.78136558
1.181,0.75,1.78137184
1.182,0.75,1.78137811
1.183,0.75,1.78138436
1.184,0.75,1.78139062
1.185,0.75,1.78139686
1.186,0.75,1.78140309
1.187,0.75,1.78140933
1.188,0.75,1.78141558
1.189,0.75,1.7814218
1.19,0.75,1.78142803
1.191,0.75,1.78143426
1.192,0.75,1.78144048
1.193,0.75,1.78144669
1.194,0.75,1.7814529
1.195,0.75,1.78145912
1.196,0.75,1.78146532
1.197,0.75,1.78147153
1.198,0.75,1.78147772
1.199,0.75,1.78148392
1.2,0.75,1.78149011
1.201,0.75,1.7814963
1.202,0.75,1.78150249
1.203,0.75,1.78150867
1.204,0.75,1.78151485
1.205,0.75,1.78152103
1.206,0.75,1.78152719
1.207,0.75,1.78153336
1.208,0.75,1.78153953
1.209,0.75,1.78154569
1.21,0.75,1.78155185
1.211,0.75,1.781558
1.212,0.75,1.78156416
1.213,0.75,1.78157031
1.214,0.75,1.78157645
1.215,0.75,1.78158259
1.216,0.75,1.78158873
1.217,0.75,1.78159488
1.218,0.75,1.78160101
1.219,0.75,1.78160713
1.22,0.75,1.78161326
1.221,0.75,1.78161938
1.222,0.75,1.7816255
1.223,0.75,1.78163162
1.224,0.75,1.78163773
1.225,0.75,1.78164385
1.226,0.75,1.78164996
1.227,0.75,1.78165606
1.228,0.75,1.78166216
1.229,0.75,1.78166826
1.23,0.75,1.78167435
1.231,0.75,1.78168045
1.232,0.75,1.78168654
1.233,0.75,1.78169263
1.234,0.75,1.78169871
1.235,0.75,1.78170479
1.236,0.75,1.78171087
1.237,0.75,1.78171695
1.238,0.75,1.78172303
1.239,0.75,1.78172909
1.24,0.75,1.78173516
1.241,0.75,1.78174123
1.242,0.75,1.78174729
1.243,0.75,1.78175334
1.244,0.75,1.7817594
1.245,0.75,1.78176545
1.246,0.75,1.7817715
1.247,0.75,1.78177755
1.248,0.75,1.78178359
1.249,0.75,1.78178963
1.25,0.75,1.78179567
1.251,0.75,1.78180171
1.252,0.75,1.78180774
1.253,0.75,1.78181377
1.254,0.75,1.7818198
1.255,0.75,1.78182582
1.256,0.75,1.78183185
1.257,0.75,1.78183788
1.258,0.75,1.78184389
1.259,0.75,1.78184991
1.26,0.75,1.78185592
1.261,0.75,1.78186193
1.262,0.75,1.78186793
1.263,0.75,1.78187394
1.264,0.75,1.78187994
1.265,0.75,1.78188594
1.266,0.75,1.78189194
1.267,0.75,1.78189792
1.268,0.75,1.78190392
1.269,0.75,1.78190991
1.27,0.75,1.78191589
1.271,0.75,1.78192188
1.272,0.75,1.78192786
1.273,0.75,1.78193384
1.274,0.75,1.78193982
1.275,0.75,1.78194579
1.276,0.75,1.78195176
1.277,0.75,1.78195773
1.278,0.75,1.78196369
1.279,0.75,1.78196966
1.28,0.75,1.78197562
1.281,0.75,1.78198157
1.282,0.75,1.78198753
1.283,0.75,1.78199348
1.284,0.75,1.78199944
1.285,0.75,1.78200539
1.286,0.75,1.78201133
1.287,0.75,1.78201727
1.288,0.75,1.78202321
1.289,0.75,1.78202916
1.29,0.75,1.78203509
1.291,0.75,1.78204102
1.292,0.75,1.78204696
1.293,0.75,1.78205289
1.294,0.75,1.78205882
1.295,0.75,1.78206474
1.296,0.75,1.78207067
1.297,0.75,1.78207658
1.298,0.75,1.7820825
1.299,0.75,1.78208843
1.3,0.75,1.78209434
1.301,0.75,1.78210025
1.302,0.75,1.78210616
1.303,0.75,1.78211206
1.304,0.75,1.78211797
1.305,0.75,1.78212387
1.306,0.75,1.78212977
1.307,0.75,1.78213567
1.308,0.75,1.78214156
1.309,0.75,1.78214746
1.31,0.75,1.78215335
1.311,0.75,1.78215924
1.312,0.75,1.78216512
1.313,0.75,1.78217101
1.314,0.75,1.78217689
1.315,0.75,1.78218277
1.316,0.75,1.78218865
1.317,0.75,1.78219452
1.318,0.75,1.7822004
1.319,0.75,1.78220626
1.32,0.75,1.78221214
1.321,0.75,1.782218
1.322,0.75,1.78222386
1.323,0.75,1.78222973
1.324,0.75,1.78223559
1.325,0.75,1.78224145
1.326,0.75,1.7822473
1.327,0.75,1.78225316
1.328,0.75,1.78225901
1.329,0.75,1.78226486
1.33,0.75,1.78227071
1.331,0.75,1.78227655
1.332,0.75,1.78228239
1.333,0.75,1.78228823
1.334,0.75,1.78229407
1.335,0.75,1.78229991
1.336,0.75,1.78230575
1.337,0.75,1.78231158
1.338,0.75,1.78231741
1.339,0.75,1.78232324
1.34,0.75,1.78232906
1.341,0.75,1.78233489
1.342,0.75,1.78234071
1.343,0.75,1.78234653
1.344,0.75,1.78235235
1.345,0.75,1.78235817
1.346,0.75,1.78236399
1.347,0.75,1.7823698
1.348,0.75,1.78237561
1.349,0.75,1.78238141
1.35,0.75,1.78238722
1.351,0.75,1.78239303
1.352,0.75,1.78239883
1.353,0.75,1.78240463
1.354,0.75,1.78241043
1.355,0.75,1.78241622
1.356,0.75,1.78242202
1.357,0.75,1.78242782
1.358,0.75,1.7824336
1.359,0.75,1.7824394
1.36,0.75,1.78244519
1.361,0.75,1.78245097
1.362,0.75,1.78245675
1.363,0.75,1.78246253
1.364,0.75,1.78246831
1.365,0.75,1.78247409
1.366,0.75,1.78247987
1.367,0.75,1.78248564
1.368,0.75,1.78249141
1.369,0.75,1.78249718
1.37,0.75,1.78250295
1.371,0.75,1.78250872
1.372,0.75,1.78251448
1.373,0.75,1.78252024
1.374,0.75,1.78252601
1.375,0.75,1.78253176
1.376,0.75,1.78253753
1.377,0.75,1.78254328
1.378,0.75,1.78254903
1.379,0.75,1.78255478
1.38,0.75,1.78256053
1.381,0.75,1.78256628
1.382,0.75,1.78257202
1.383,0.75,1.78257777
1.384,0.75,1.78258351
1.385,0.75,1.78258925
1.386,0.75,1.782595
1.387,0.75,1.78260073
1.388,0.75,1.78260647
1.389,0.75,1.7826122
1.39,0.75,1.78261793
1.391,0.75,1.78262366
1.392,0.75,1.78262939
1.393,0.75,1.78263512
1.394,0.75,1.78264084
1.395,0.75,1.78264657
1.396,0.75,1.78265229
1.397,0.75,1.78265801
1.398,0.75,1.78266372
1.399,0.75,1.78266944
1.4,0.75,1.78267515
1.401,0.75,1.78268087
1.402,0.75,1.78268658
1.403,0.75,1.78269229
1.404,0.75,1.782698
1.405,0.75,1.7827037
1.406,0.75,1.78270941
1.407,0.75,1.78271511
1.408,0.75,1.78272081
1.409,0.75,1.78272651
1.41,0.75,1.78273221
1.411,0.75,1.7827379
1.412,0.75,1.7827436
1.413,0.75,1.78274929
1.414,0.75,1.78275498
1.415,0.75,1.78276067
1.416,0.75,1.78276636
1.417,0.75,1.78277204
1.418,0.75,1.78277773
1.419,0.75,1.78278341
1.42,0.75,1.78278909
1.421,0.75,1.78279477
1.422,0.75,1.78280045
1.423,0.75,1.78280613
1.424,0.75,1.7828118
1.425,0.75,1.78281747
1.426,0.75,1.78282315
1.427,0.75,1.78282882
1.428,0.75,1.78283449
1.429,0.75,1.78284015
1.43,0.75,1.78284581
1.431,0.75,1.78285148
1.432,0.75,1.78285714
1.433,0.75,1.7828628
1.434,0.75,1.78286846
1.435,0.75,1.78287412
1.436,0.75,1.78287977
1.437,0.75,1.78288543
1.438,0.75,1.78289108
1.439,0.75,1.78289673
1.44,0.75,1.78290238
1.441,0.75,1.78290802
1.442,0.75,1.78291367
1.443,0.75,1.78291932
1.444,0.75,1.78292496
1.445,0.75,1.7829306
1.446,0.75,1.78293624
1.447,0.75,1.78294188
1.448,0.75,1.78294752
1.449,0.75,1.78295315
1.45,0.75,1.78295879
1.451,0.75,1.78296442
1.452,0.75,1.78297005
1.453,0.75,1.78297568
1.454,0.75,1.78298131
1.455,0.75,1.78298694
1.456,0.75,1.78299256
1.457,0.75,1.78299818
1.458,0.75,1.78300381
1.459,0.75,1.78300943
1.46,0.75,1.78301504
1.461,0.75,1.78302066
1.462,0.75,1.78302628
1.463,0.75,1.7830319
1.464,0.75,1.78303751
1.465,0.75,1.78304312
1.466,0.75,1.78304873
1.467,0.75,1.78305434
1.468,0.75,1.78305995
1.469,0.75,1.78306556
1.47,0.75,1.78307116
1.471,0.75,1.78307677
1.472,0.75,1.78308237
1.473,0.75,1.78308797
1.474,0.75,1.78309356
1.475,0.75,1.78309916
1.476,0.75,1.78310476
1.477,0.75,1.78311035
1.478,0.75,1.78311594
1.479,0.75,1.78312154
1.48,0.75,1.78312713
1.481,0.75,1.78313272
1.482,0.75,1.7831383
1.483,0.75,1.78314389
1.484,0.75,1.78314947
1.485,0.75,1.78315506
1.486,0.75,1.78316064
1.487,0.75,1.78316623
1.488,0.75,1.7831718
1.489,0.75,1.78317738
1.49,0.75,1.78318296
1.491,0.75,1.78318853
1.492,0.75,1.78319411
1.493,0.75,1.78319968
1.494,0.75,1.78320525
1.495,0.75,1.78321082
1.496,0.75,1.78321639
1.497,0.75,1.78322195
1.498,0.75,1.78322752
1.499,0.75,1.78323309
1.5,0.75,1.78323865
1.501,0.75,1.78324421
1.502,0.75,1.78324977
1.503,0.75,1.78325533
1.504,0.75,1.78326089
1.505,0.75,1.78326644
1.506,0.75,1.783272
1.507,0.75,1.78327756
1.508,0.75,1.78328311
1.509,0.75,1.78328866
1.51,0.75,1.78329421
1.511,0.75,1.78329976
1.512,0.75,1.7833053
1.513,0.75,1.78331085
1.514,0.75,1.7833164
1.515,0.75,1.78332194
1.516,0.75,1.78332748
1.517,0.75,1.78333302
1.518,0.75,1.78333856
1.519,0.75,1.7833441
1.52,0.75,1.78334964
1.521,0.75,1.78335518
1.522,0.75,1.78336071
1.523,0.75,1.78336625
1.524,0.75,1.78337178
1.525,0.75,1.78337731
1.526,0.75,1.78338284
1.527,0.75,1.78338837
1.528,0.75,1.7833939
1.529,0.75,1.78339942
1.53,0.75,1.78340495
1.531,0.75,1.78341047
1.532,0.75,1.78341599
1.533,0.75,1.78342151
1.534,0.75,1.78342703
1.535,0.75,1.78343255
1.536,0.75,1.78343807
1.537,0.75,1.78344359
1.538,0.75,1.7834491
1.539,0.75,1.78345461
1.54,0.75,1.78346013
1.541,0.75,1.78346564
1.542,0.75,1.78347115
1.543,0.75,1.78347666
1.544,0.75,1.78348216
1.545,0.75,1.78348767
1.546,0.75,1.78349318
1.547,0.75,1.78349868
1.548,0.75,1.78350418
1.549,0.75,1.78350968
1.55,0.75,1.78351518
1.551,0.75,1.78352068
1.552,0.75,1.78352618
1.553,0.75,1.78353168
1.554,0.75,1.78353718
1.555,0.75,1.78354267
1.556,0.75,1.78354816
1.557,0.75,1.78355366
1.558,0.75,1.78355915
1.559,0.75,1.78356464
1.56,0.75,1.78357013
1.561,0.75,1.78357562
1.562,0.75,1.7835811
1.563,0.75,1.78358659
1.564,0.75,1.78359207
1.565,0.75,1.78359755
1.566,0.75,1.78360304
1.567,0.75,1.78360852
1.568,0.75,1.783614
1.569,0.75,1.78361948
1.57,0.75,1.78362495
1.571,0.75,1.78363043
1.572,0.75,1.7836359
1.573,0.75,1.78364138
1.574,0.75,1.78364686
1.575,0.75,1.78365233
1.576,0.75,1.78365779
1.577,0.75,1.78366327
1.578,0.75,1.78366874
1.579,0.75,1.7836742
1.58,0.75,1.78367967
1.581,0.75,1.78368513
1.582,0.75,1.7836906
1.583,0.75,1.78369606
1.584,0.75,1.78370152
1.585,0.75,1.78370698
1.586,0.75,1.78371244
1.587,0.75,1.7837179
1.588,0.75,1.78372336
1.589,0.75,1.78372881
1.59,0.75,1.78373427
1.591,0.75,1.78373973
1.592,0.75,1.78374518
1.593,0.75,1.78375063
1.594,0.75,1.78375608
1.595,0.75,1.78376153
1.596,0.75,1.78376698
1.597,0.75,1.78377243
1.598,0.75,1.78377788
1.599,0.75,1.78378332
1.6,0.75,1.78378877
1.601,0.75,1.78379421
1.602,0.75,1.78379965
1.603,0.75,1.78380509
1.604,0.75,1.78381054
1.605,0.75,1.78381598
1.606,0.75,1.78382141
1.607,0.75,1.78382685
1.608,0.75,1.78383229
1.609,0.75,1.78383772
1.61,0.75,1.78384316
1.611,0.75,1.78384859
1.612,0.75,1.78385403
1.613,0.75,1.78385945
1.614,0.75,1.78386489
1.615,0.75,1.78387031
1.616,0.75,1.78387574
1.617,0.75,1.78388117
1.618,0.75,1.7838866
1.619,0.75,1.78389202
1.62,0.75,1.78389744
1.621,0.75,1.78390287
1.622,0.75,1.78390829
1.623,0.75,1.78391371
1.624,0.75,1.78391913
1.625,0.75,1.78392455
1.626,0.75,1.78392997
1.627,0.75,1.78393539
1.628,0.75,1.7839408
1.629,0.75,1.78394622
1.63,0.75,1.78395163
1.631,0.75,1.78395705
1.632,0.75,1.78396246
1.633,0.75,1.78396787
1.634,0.75,1.78397328
1.635,0.75,1.78397869
1.636,0.75,1.7839841
1.637,0.75,1.7839895
1.638,0.75,1.78399491
1.639,0.75,1.78400032
1.64,0.75,1.78400572
1.641,0.75,1.78401112
1.642,0.75,1.78401653
1.643,0.75,1.78402192
1.644,0.75,1.78402733
1.645,0.75,1.78403273
1.646,0.75,1.78403813
1.647,0.75,1.78404352
1.648,0.75,1.78404892
1.649,0.75,1.78405431
1.65,0.75,1.78405971
1.651,0.75,1.7840651
1.652,0.75,1.78407049
1.653,0.75,1.78407589
1.654,0.75,1.78408128
1.655,0.75,1.78408667
1.656,0.75,1.78409206
1.657,0.75,1.78409745
1.658,0.75,1.78410283
1.659,0.75,1.78410822
1.66,0.75,1.78411361
1.661,0.75,1.78411899
1.662,0.75,1.78412437
1.663,0.75,1.78412976
1.664,0.75,1.78413514
1.665,0.75,1.78414052
1.666,0.75,1.7841459
1.667,0.75,1.78415128
1.668,0.75,1.78415666
1.669,0.75,1.78416203
1.67,0.75,1.78416741
1.671,0.75,1.78417279
1.672,0.75,1.78417816
1.673,0.75,1.78418353
1.674,0.75,1.78418891
1.675,0.75,1.78419427
1.676,0.75,1.78419965
1.677,0.75,1.78420502
1.678,0.75,1.78421039
1.679,0.75,1.78421575
1.68,0.75,1.78422112
1.681,0.75,1.78422649
1.682,0.75,1.78423185
1.683,0.75,1.78423722
1.684,0.75,1.78424258
1.685,0.75,1.78424795
1.686,0.75,1.78425331
1.687,0.75,1.78425867
1.688,0.75,1.78426403
1.689,0.75,1.78426939
1.69,0.75,1.78427475
1.691,0.75,1.78428011
1.692,0.75,1.78428546
1.693,0.75,1.78429082
1.694,0.75,1.78429617
1.695,0.75,1.78430153
1.696,0.75,1.78430688
1.697,0.75,1.78431223
1.698,0.75,1.78431758
1.699,0.75,1.78432293
1.7,0.75,1.78432829
1.701,0.75,1.78433363
1.702,0.75,1.78433898
1.703,0.75,1.78434433
1.704,0.75,1.78434968
1.705,0.75,1.78435502
1.706,0.75,1.78436036
1.707,0.75,1.78436571
1.708,0.75,1.78437105
1.709,0.75,1.78437639
1.71,0.75,1.78438173
1.711,0.75,1.78438708
1.712,0.75,1.78439242
1.713,0.75,1.78439775
1.714,0.75,1.78440309
1.715,0.75,1.78440843
1.716,0.75,1.78441377
1.717,0.75,1.7844191
1.718,0.75,1.78442444
1.719,0.75,1.78442977
1.72,0.75,1.78443511
1.721,0.75,1.78444044
1.722,0.75,1.78444577
1.723,0.75,1.7844511
1.724,0.75,1.78445643
1.725,0.75,1.78446176
1.726,0.75,1.78446708
1.727,0.75,1.78447241
1.728,0.75,1.78447774
1.729,0.75,1.78448307
1.73,0.75,1.78448839
1.731,0.75,1.78449372
1.732,0.75,1.78449904
1.733,0.75,1.78450436
1.734,0.75,1.78450968
1.735,0.75,1.78451501
1.736,0.75,1.78452032
1.737,0.75,1.78452564
1.738,0.75,1.78453096
1.739,0.75,1.78453628
1.74,0.75,1.7845416
1.741,0.75,1.78454691
1.742,0.75,1.78455223
1.743,0.75,1.78455754
1.744,0.75,1.78456286
1.745,0.75,1.78456817
1.746,0.75,1.78457348
1.747,0.75,1.78457879
1.748,0.75,1.7845841
1.749,0.75,1.78458941
1.75,0.75,1.78459472
1.751,0.75,1.78460003
1.752,0.75,1.78460534
1.753,0.75,1.78461064
1.754,0.75,1.78461595
1.755,0.75,1.78462126
1.756,0.75,1.78462656
1.757,0.75,1.78463187
1.758,0.75,1.78463717
1.759,0.75,1.78464247
1.76,0.75,1.78464777
1.761,0.75,1.78465307
1.762,0.75,1.78465837
1.763,0.75,1.78466367
1.764,0.75,1.78466897
1.765,0.75,1.78467427
1.766,0.75,1.78467957
1.767,0.75,1.78468486
1.768,0.75,1.78469016
1.769,0.75,1.78469545
1.77,0.75,1.78470074
1.771,0.75,1.78470604
1.772,0.75,1.78471133
1.773,0.75,1.78471663
1.774,0.75,1.78472191
1.775,0.75,1.78472721
1.776,0.75,1.78473249
1.777,0.75,1.78473778
1.778,0.75,1.78474307
1.779,0.75,1.78474836
1.78,0.75,1.78475365
1.781,0.75,1.78475893
1.782,0.75,1.78476422
1.783,0.75,1.7847695
1.784,0.75,1.78477478
1.785,0.75,1.78478007
1.786,0.75,1.78478535
1.787,0.75,1.78479063
1.788,0.75,1.78479591
1.789,0.75,1.78480119
1.79,0.75,1.78480647
1.791,0.75,1.78481175
1.792,0.75,1.78481703
1.793,0.75,1.78482231
1.794,0.75,1.78482758
1.795,0.75,1.78483286
1.796,0.75,1.78483813
1.797,0.75,1.78484341
1.798,0.75,1.78484868
1.799,0.75,1.78485396
1.8,0.75,1.78485923
0,1,0.0154093668
0.001,1,0.015409366
0.002,1,0.0154093676
0.003,1,0.0154093672
0.004,1,0.0154093673
0.005,1,0.0154093675
0.006,1,0.0154093664
0.007,1,0.0154093665
0.008,1,0.0154093673
0.009,1,0.0154093682
0.01,1,0.0154093666
0.011,1,0.0154093687
0.012,1,0.0154093668
0.013,1,0.0154093669
0.014,1,0.0154093674
0.015,1,0.015409367
0.016,1,0.0154093674
0.017,1,0.0154093668
0.018,1,0.0154093669
0.019,1,0.0154093668
0.02,1,0.0154093678
0.021,1,0.0154093668
0.022,1,0.0154093671
0.023,1,0.0154093677
0.024,1,0.0154093663
0.025,1,0.0154093674
0.026,1,0.0154093661
0.027,1,0.0154093673
0.028,1,0.0154093673
0.029,1,0.0154093666
0.03,1,0.0154093673
0.031,1,0.0154093666
0.032,1,0.015409366
0.033,1,0.0154093678
0.034,1,0.0154093668
0.035,1,0.0154093681
0.036,1,0.0154093678
0.037,1,0.0154093656
0.038,1,0.0154093684
0.039,1,0.0154093673
0.04,1,0.0154093671
0.041,1,0.015409367
0.042,1,0.0154093667
0.043,1,0.0154093679
0.044,1,0.0154093675
0.045,1,0.0154093679
0.046,1,0.0154093659
0.047,1,0.0154093669
0.048,1,0.0154093676
0.049,1,0.0154093675
0.05,1,0.0154093677
0.051,1,0.0154093671
0.052,1,0.0154093663
0.053,1,0.0154093677
0.054,1,0.0154093676
0.055,1,0.0154093671
0.056,1,0.0154093677
0.057,1,0.0154093666
0.058,1,0.0154093669
0.059,1,0.0154093678
0.06,1,0.0154093672
0.061,1,0.0154093677
0.062,1,0.0154093669
0.063,1,0.0154093669
0.064,1,0.0154093673
0.065,1,0.0154093675
0.066,1,0.0154093668
0.067,1,0.0154093667
0.068,1,0.0154093682
0.069,1,0.0154093673
0.07,1,0.0154093666
0.071,1,0.0154093677
0.072,1,0.0154093668
0.073,1,0.0154093665
0.074,1,0.015409366
0.075,1,0.0154093677
0.076,1,0.0154093666
0.077,1,0.0154093668
0.078,1,0.0154093685
0.079,1,0.0154093676
0.08,1,0.0154093672
0.081,1,0.0154093677
0.082,1,0.0154093668
0.083,1,0.0154093673
0.084,1,0.0154093674
0.085,1,0.0154093676
0.086,1,0.0154093675
0.087,1,0.0154093667
0.088,1,0.0154093663
0.089,1,0.0154093669
0.09,1,0.0154093667
0.091,1,0.015409368
0.092,1,0.0154093656
0.093,1,0.0154093673
0.094,1,0.0154093668
0.095,1,0.0154093673
0.096,1,0.0154093671
0.097,1,0.0154093675
0.098,1,0.0154093667
0.099,1,0.0154093664
0.1,1,0.0154093681
0.101,1,0.0154093669
0.102,1,0.0154093668
0.103,1,0.0154093674
0.104,1,0.0154093657
0.105,1,0.0154093679
0.106,1,0.0154093668
0.107,1,0.0154093662
0.108,1,0.0154093666
0.109,1,0.0154093666
0.11,1,0.0154093675
0.111,1,0.0154093672
0.112,1,0.0154093668
0.113,1,0.0154093674
0.114,1,0.0154093677
0.115,1,0.0154093666
0.116,1,0.0154093668
0.117,1,0.0154093674
0.118,1,0.0154093672
0.119,1,0.015409367
0.12,1,0.0154093673
0.121,1,0.0154093659
0.122,1,0.0154093683
0.123,1,0.0154093676
0.124,1,0.0154093666
0.125,1,0.0154093677
0.126,1,0.0154093665
0.127,1,0.0154093676
0.128,1,0.0154093677
0.129,1,0.0154093681
0.13,1,0.0154093673
0.131,1,0.015409368
0.132,1,0.0154093659
0.133,1,0.0154093675
0.134,1,0.0154093675
0.135,1,0.0154093674
0.136,1,0.0154093672
0.137,1,0.0154093671
0.138,1,0.0154093674
0.139,1,0.0154093672
0.14,1,0.0154093669
0.141,1,0.0154093667
0.142,1,0.0154093666
0.143,1,0.0154093679
0.144,1,0.015409366
0.145,1,0.0154093683
0.146,1,0.0154093677
0.147,1,0.015409367
0.148,1,0.0154093665
0.149,1,0.0154093667
0.15,1,0.0154093653
0.151,1,0.0154093673
0.152,1,0.0154093665
0.153,1,0.0154093671
0.154,1,0.0154093664
0.155,1,0.015409368
0.156,1,0.0154093673
0.157,1,0.0154093667
0.158,1,0.015409366
0.159,1,0.0154093669
